"movie_title","film_slug","page","review","review_chars"
"Before the Flood","before-the-flood-2016",58,"Watched it in a geography claas. It was pretty standard for a ""lesson movie"", but then out of nowhere my boy Elon Musk showed up and woke me the f up.",150
"Before the Flood","before-the-flood-2016",58,"For science Was ok",18
"Before the Flood","before-the-flood-2016",58,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Before the Flood","before-the-flood-2016",59,"i wish i could kiss the pope",28
"Before the Flood","before-the-flood-2016",59,"“You know, I don’t want to be in a planet without these animals”",64
"Before the Flood","before-the-flood-2016",59,"i am pretty sure leo is the one who will stop climate change",60
"Before the Flood","before-the-flood-2016",59,"Piers Sellers’ faith made me take it seriously",46
"Before the Flood","before-the-flood-2016",59,"Good job speaking about american capitalist corporations. Not harshly enough though",83
"Before the Flood","before-the-flood-2016",59,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Before the Flood","before-the-flood-2016",60,"One the most important documentary you will watch. It about Climate change, or to be specific about Fossil fuel how it effects about our nature and our animals lives and our lives for sure . And greed of powerful companies. The movie full information , that you heard for first time. The narrator was Leonardo DiCaprio, and Martin Scorsese as a producer in the movie. As you a Human being cares about the planet, you must watch the movie, and the see the shocking Truth, and other face the giants Industry.",506
"Before the Flood","before-the-flood-2016",60,"What the frick! Shit got me recycling",37
"Before the Flood","before-the-flood-2016",60,"One of the best documentary about climate change, Leonardo DiCaprio is not just hero on the screen but off the screen too. He is an inspiration many climate activists.",167
"Before the Flood","before-the-flood-2016",60,"An eye-opening documentary that shows a glimmer of hope for our planet.",71
"Before the Flood","before-the-flood-2016",60,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Before the Flood","before-the-flood-2016",61,"Constantly shifts from interesting ideas when reflecting on the immense damage to the Earth we live in, then to some of the most blandest forms of documentary filmmaking that made me think, why was this made?",208
"Before the Flood","before-the-flood-2016",61,"I’ve admittedly watched dozens of documentaries on climate change and this one stands taller than the majority of them. This documentary serves as a powerful introduction into the current climate crisis. It covers a wide range of issues, topics, and concerns, while providing helpful insight. However, as someone who is well informed about the subject I was left rather bored and uninspired. The main premise of the documentary is to raise awareness about climate change, and it does an excellent job doing so. Overall, I believe this documentary was very well made and one that I’d recommend watching.",602
